id_transacao,id_cliente,data_transacao,lugar_transacao
781620964,6173,2022-10-03,loja física
866652843,6173,2022-05-05,loja física
378373189,6173,2022-12-06,loja física
290271151,1419,2021-08-05,loja física
710953952,1419,2021-12-14,loja física
114078909,1419,2022-10-24,loja física
666617183,9150,2022-04-12,loja física
455731031,9150,2022-09-07,loja física
237916104,9150,2022-05-02,loja física
887800500,9150,2022-07-20,loja física
317968934,7960,2021-08-15,loja física
663069999,7960,2022-04-21,loja física
532510773,7960,2021-09-14,loja física
850011142,7960,2022-07-21,loja física
596746085,7960,2022-09-08,loja física
736859114,7960,2021-08-27,loja física
753744832,7960,2021-10-18,loja física
424509662,7960,2022-03-29,loja física
299980961,7960,2021-08-29,loja física
728615716,7960,2022-02-09,loja física
802125444,7960,2021-10-06,loja física
750520770,7960,2022-05-15,loja física
839409970,7960,2022-05-22,loja física
568320396,1250,2022-02-07,loja física
362300382,1250,2022-06-07,loja física
469170280,1250,2022-04-26,loja física
347895971,9905,2021-07-13,loja física
230241231,9905,2022-06-08,loja física
574928822,9905,2022-06-01,loja física
209240845,10691,2021-06-14,loja física
768511513,10691,2021-07-21,loja física
289457223,7002,2021-10-03,loja física
521400905,7002,2022-02-11,loja física
114615541,7002,2022-10-06,loja física
641541272,7002,2021-12-07,loja física
233753471,7002,2022-06-14,loja física
574555242,7002,2021-12-03,loja física
856597591,7002,2021-12-17,loja física
686694237,7002,2022-01-15,loja física
808842358,2952,2022-04-16,loja física
163075224,2952,2022-12-31,loja física
300076111,2952,2022-09-14,loja física
484846592,8439,2022-06-06,loja física
213145972,8439,2022-12-23,loja física
616776085,8439,2022-09-24,loja física
343288885,8439,2022-08-13,loja física
595667880,762,2022-05-02,loja física
121656553,762,2022-09-20,loja física
104525516,762,2022-05-12,loja física
626714216,762,2022-07-29,loja física
504514406,762,2022-05-24,loja física
706672564,762,2022-06-30,loja física
446072844,762,2022-08-26,loja física
207405468,762,2022-10-23,loja física
474004653,2831,2022-06-27,loja física
836489792,2831,2022-10-24,loja física
373591880,2831,2022-10-28,loja física
520863022,2831,2022-09-24,loja física
282723297,2831,2022-10-05,loja física
871407461,2831,2022-07-27,loja física
238274616,2831,2022-07-03,loja física
603319575,2831,2022-10-21,loja física
765531076,2831,2022-10-11,loja física
539691395,2831,2022-11-20,loja física
401843968,6977,2020-10-14,loja física
223095991,6977,2021-09-05,loja física
626989549,6977,2020-11-30,loja física
464416659,6977,2021-05-27,loja física
422384924,6977,2021-02-14,loja física
670466279,6977,2021-02-25,loja física
381440565,6977,2021-04-11,loja física
225394076,6977,2021-09-10,loja física
238424558,6977,2022-03-03,loja física
481251282,6977,2022-04-30,loja física
680311947,6977,2022-04-24,loja física
778665785,6977,2021-06-30,loja física
674723256,6977,2020-11-12,loja física
320142254,6289,2021-04-28,loja física
119251723,6289,2021-05-31,loja física
619336624,6289,2021-06-28,loja física
337769946,6289,2022-05-31,loja física
825536279,4168,2021-03-20,loja física
274724819,4168,2021-10-04,loja física
861789002,4168,2022-08-26,loja física
538505823,4168,2021-11-21,loja física
218447314,4168,2022-06-16,loja física
401737306,4168,2021-04-20,loja física
424610545,4168,2021-06-23,loja física
874332451,4168,2021-07-23,loja física
503837241,8397,2022-01-10,loja física
531384227,8397,2022-08-03,loja física
745844602,9284,2021-06-08,loja física
321990833,9284,2022-04-04,loja física
143493364,9284,2021-10-23,loja física
838948935,9284,2022-08-15,loja física
317455535,9284,2022-11-13,loja física
137429840,9284,2021-10-01,loja física
755358961,9284,2022-02-07,loja física
710312362,9284,2022-06-07,loja física
416181520,9284,2021-11-01,loja física
328313307,9284,2022-03-31,loja física
895006049,9284,2022-08-16,loja física
516462491,9284,2022-11-09,loja física
721228734,6237,2021-12-07,loja física
559346595,3130,2021-06-04,loja física
100719486,3130,2021-10-06,loja física
712925212,3130,2022-03-25,loja física
247542643,3130,2021-07-29,loja física
670134250,1619,2022-04-28,loja física
734443855,1619,2022-09-11,loja física
512969166,1619,2022-04-29,loja física
786672795,1619,2022-09-01,loja física
729812293,1619,2022-11-01,loja física
126624966,1619,2022-08-20,loja física
440468334,1990,2020-11-05,loja física
835528955,1990,2022-04-05,loja física
122229269,1990,2021-06-06,loja física
733759881,1990,2021-04-30,loja física
750337321,1990,2021-07-19,loja física
606607800,1990,2021-04-07,loja física
749981809,1990,2021-01-31,loja física
243249634,1990,2021-12-26,loja física
211485887,5513,2020-10-04,loja física
351550399,5513,2021-09-16,loja física
665141714,5513,2022-04-11,loja física
810931240,269,2020-11-16,loja física
279269942,269,2021-07-06,loja física
893172111,269,2021-05-20,loja física
479042549,269,2021-02-05,loja física
892445702,269,2021-08-01,loja física
241447945,269,2021-12-21,loja física
549387895,269,2020-12-24,loja física
573025271,8093,2022-06-28,loja física
430380839,8093,2022-08-31,loja física
703682864,8093,2022-11-04,loja física
145736840,8093,2022-07-25,loja física
826573592,8093,2022-08-15,loja física
484908463,8093,2022-11-17,loja física
587660746,10513,2021-01-20,loja física
751491671,10513,2022-02-22,loja física
698800880,10513,2021-01-30,loja física
546416963,10513,2021-02-04,loja física
646928659,10513,2022-02-02,loja física
737619322,10513,2021-10-07,loja física
843781833,10177,2021-02-14,loja física
344421500,10177,2022-01-15,loja física
762585543,10177,2022-03-17,loja física
143140978,10177,2021-03-24,loja física
809753323,10177,2021-11-03,loja física
367815306,10177,2022-03-01,loja física
562991292,10177,2021-03-05,loja física
349720276,10177,2021-12-20,loja física
366740042,2549,2021-07-21,loja física
137306810,2549,2021-09-18,loja física
818690251,2549,2022-08-26,loja física
102590164,5782,2021-09-28,loja física
626692016,5782,2021-12-30,loja física
321668573,5782,2022-04-04,loja física
595776394,5782,2021-10-11,loja física
579210014,5782,2022-04-25,loja física
564751841,5782,2022-07-13,loja física
865205191,5782,2021-11-28,loja física
307959598,5782,2021-11-03,loja física
895325935,5782,2022-11-01,loja física
419801479,10057,2021-07-19,loja física
394628758,10057,2022-02-03,loja física
789622289,10057,2022-11-26,loja física
751388163,10057,2021-08-24,loja física
546968773,10057,2022-08-23,loja física
699311551,10057,2021-11-21,loja física
519188369,10057,2021-08-31,loja física
860561110,10057,2021-10-02,loja física
214306121,10057,2021-12-28,loja física
829666898,10307,2021-08-31,loja física
354156707,10307,2021-09-12,loja física
362842536,10307,2022-09-03,loja física
380384105,10307,2022-07-18,loja física
334190456,10307,2022-10-10,loja física
396182814,10307,2022-02-18,loja física
818089645,10307,2021-09-08,loja física
859074534,10307,2022-02-08,loja física
356475482,8566,2022-06-15,loja física
886624206,8566,2022-07-20,loja física
184031551,2415,2022-04-07,loja física
272328827,2415,2022-12-28,loja física
339296593,2415,2022-10-12,loja física
739995260,2415,2022-12-04,loja física
623627913,2415,2022-12-15,loja física
811288212,5684,2021-10-11,loja física
133638334,5684,2021-11-03,loja física
254809347,5684,2022-10-12,loja física
249415762,8334,2021-10-04,loja física
270594404,8334,2022-02-25,loja física
386325412,8334,2022-02-08,loja física
298317063,8334,2022-01-10,loja física
600767358,9166,2021-08-09,loja física
290299708,9166,2021-11-23,loja física
180693283,9166,2021-08-21,loja física
843680442,9166,2021-10-23,loja física
363262880,9166,2022-07-01,loja física
234307581,9166,2022-02-14,loja física
830518853,9166,2021-10-14,loja física
345154606,9166,2021-12-29,loja física
777663609,9166,2021-08-31,loja física
653805337,9166,2022-12-13,loja física
878212087,9166,2021-09-29,loja física
868879161,9166,2021-08-23,loja física
149252005,1440,2020-09-04,loja física
828682179,1440,2021-07-29,loja física
124051025,1440,2020-12-08,loja física
153913526,1440,2020-10-11,loja física
656586675,1440,2020-10-31,loja física
649457207,1440,2021-03-07,loja física
714023278,1440,2022-01-05,loja física
860180710,1440,2021-08-07,loja física
672001291,1440,2021-07-06,loja física
896772706,78,2021-09-15,loja física
139619200,78,2021-11-01,loja física
367016264,5441,2021-08-25,loja física
844457672,5441,2022-04-15,loja física
195039841,5441,2021-11-04,loja física
853702332,5441,2022-03-04,loja física
818049777,5441,2022-08-06,loja física
258644813,5441,2022-03-25,loja física
361355011,5302,2021-02-15,loja física
482364604,5302,2021-10-16,loja física
265177657,5302,2021-03-07,loja física
872496732,5302,2021-02-20,loja física
140336047,5302,2021-10-25,loja física
113454545,4687,2021-05-23,loja física
546417268,4687,2021-06-28,loja física
548582961,4687,2021-09-26,loja física
410058969,4687,2022-02-06,loja física
668248510,4687,2022-02-23,loja física
739463840,4687,2022-11-23,loja física
533107422,4687,2021-07-25,loja física
263807490,4687,2022-01-10,loja física
113515479,4687,2022-02-19,loja física
664802490,1087,2021-05-22,loja física
599531873,1087,2022-05-05,loja física
116877946,6859,2021-10-08,loja física
447008271,6859,2022-01-07,loja física
169259278,6859,2021-11-30,loja física
262122250,9860,2021-03-15,loja física
357214550,9860,2022-05-20,loja física
590193906,9860,2021-03-16,loja física
402906312,9860,2021-06-05,loja física
277996525,7129,2021-02-17,loja física
853180303,7129,2021-03-26,loja física
747818532,7129,2021-12-30,loja física
209267104,7129,2022-04-16,loja física
294534746,7129,2021-10-25,loja física
651300662,7129,2022-03-05,loja física
244682409,7129,2021-02-22,loja física
480799918,7129,2021-05-16,loja física
762292803,7129,2021-05-17,loja física
441347942,7129,2022-07-04,loja física
725782446,7129,2022-05-17,loja física
288667571,7129,2021-08-18,loja física
121842661,7129,2022-02-18,loja física
435666145,5866,2022-03-20,loja física
306760597,5866,2022-10-06,loja física
377834191,5866,2022-07-08,loja física
586243326,5866,2022-06-26,loja física
804166607,10521,2021-09-11,loja física
187377999,10521,2022-08-15,loja física
625559702,10521,2021-11-23,loja física
779127663,10521,2022-04-24,loja física
325956485,10521,2022-01-06,loja física
191515697,7393,2020-12-10,loja física
293394952,7393,2021-12-21,loja física
251672062,7393,2021-01-12,loja física
263093312,7849,2021-09-09,loja física
872984352,7849,2021-10-06,loja física
159811184,7849,2022-03-12,loja física
689996229,7849,2022-01-04,loja física
231489973,7849,2022-04-29,loja física
427206045,7849,2022-10-28,loja física
702628744,7849,2022-02-23,loja física
637822850,7849,2021-09-21,loja física
238525671,7849,2022-04-22,loja física
274613449,7849,2022-09-01,loja física
807441494,7849,2022-06-27,loja física
797506936,7849,2022-03-30,loja física
476449980,7849,2021-11-18,loja física
232391821,332,2021-03-22,loja física
610264427,332,2021-10-16,loja física
635826742,332,2021-09-24,loja física
305198104,332,2022-07-21,loja física
666971415,332,2021-11-03,loja física
839663150,332,2021-08-12,loja física
509209090,9847,2020-08-03,loja física
127766521,9847,2021-10-14,loja física
520458580,9847,2021-06-03,loja física
605655491,531,2020-09-22,loja física
436343067,531,2022-04-22,loja física
555830130,531,2022-05-10,loja física
229975319,531,2021-04-22,loja física
389706249,531,2020-11-18,loja física
584417632,531,2021-09-05,loja física
382812321,531,2020-11-24,loja física
109658350,531,2020-11-16,loja física
222167947,531,2021-07-22,loja física
298499497,9576,2021-02-11,loja física
826151506,9576,2021-10-10,loja física
540849828,9576,2021-06-24,loja física
690551088,9576,2021-03-17,loja física
491849417,6906,2021-06-03,loja física
270038355,6906,2021-08-02,loja física
316793169,6906,2022-04-25,loja física
104039070,6906,2022-01-28,loja física
828255754,7419,2022-04-23,loja física
134429375,7419,2022-09-02,loja física
113928927,7419,2022-08-20,loja física
446694131,3170,2021-08-31,loja física
365745789,3170,2021-11-07,loja física
115673853,3170,2021-10-02,loja física
512666317,3170,2022-02-10,loja física
483831708,3170,2022-03-26,loja física
594316321,3170,2021-10-09,loja física
688622310,8527,2021-12-07,loja física
666287939,8527,2022-08-05,loja física
143072080,8527,2022-07-24,loja física
288606495,8527,2022-02-04,loja física
429615733,8527,2022-05-10,loja física
217426099,8527,2022-05-14,loja física
473609408,7872,2020-09-12,loja física
709716843,7872,2022-07-21,loja física
214286429,7872,2021-02-21,loja física
187330330,7872,2022-03-29,loja física
494269225,7872,2022-02-18,loja física
228659959,7872,2021-09-04,loja física
863632406,10595,2021-07-08,loja física
313927255,10595,2022-01-29,loja física
472957196,10595,2021-11-29,loja física
607209433,4609,2022-01-11,loja física
556358285,4609,2022-09-09,loja física
690454840,4609,2022-02-04,loja física
637132858,4609,2022-12-18,loja física
160194822,4609,2022-08-06,loja física
895007267,4609,2022-12-06,loja física
157234769,5010,2022-02-02,loja física
596973069,5010,2022-04-01,loja física
636571794,5010,2022-10-22,loja física
707939906,4427,2020-09-18,loja física
